Unnamed: 0,original,scored_text,distance,score,tfidf_distance,laser_distance,use_distance,fasttext_distance,bert_distance,ner_custom_overlap,ner_overlap
56,великий княжество литовский     —      восточноевропейский государство существовать середина xiii век 1795 год территория современный белоруссия обширный земля русь попадать власть великий княжество литовский составлять львиный доля территория именоваться литовский русьюс 1385 год находиться личный уния королевство польский 1569 год     —      сеймовый люблинский уния состав федеративный речь посполивать,великий княжество литовский     —      восточноевропейский государство существовать середина xiii век 1795 год территория современный белоруссия обширный земля русь попадать власть великий княжество литовский составлять львиный доля территория именоваться литовский русь,0.958939790725708,4,0.7740955710459528,0.9413115978240968,0.8941363692283629,0.9133143424987792,0.93922913,0.7,0.5555555555555556
57,великий княжество московский     —      средневековый русский княжество существовать 1263 1478 год первоначально удел великий княжество владимирский соперничать удельный княжество великокняжеский ярлык выдавать ордынский хан возвышение москва укрепление авторитет русь способствовать перенос кафедра киевский митрополит пётр владимир москва 1325 год,великий княжество московский     —      средневековый русский княжество существовать 1263 1478 год первоначально удел великий княжество владимирский соперничать удельный княжество великокняжеский ярлык выдавать ордынский хан,0.954934537410736,4,0.7857356305623948,0.9298766255378724,0.8966929912567139,0.9411708116531372,0.93747085,0.4545454545454545,0.5
58,олег      —      князь новгородский 879 год великий князь киевский 882 годаполучать власть новгородский земля смерть рюрик регент малолетний сын игорь олег захватить киев перенести туда столица объединять самый главный центр восточный славянин,олег      —      князь новгородский 879 год великий князь киевский 882 годаполучать власть новгородский земля смерть рюрик регент малолетний сын игорь олег захватить киев перенести туда столица объединять самый главный центр восточный славянин,0.9999999403953552,4,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0
59,святослав ярослав крещение николай год     : «     родисить сын ярослав наречивать имя святослав     »      1054 год ярослав поделить русь сын,"святослав ярослав крещение николай год     : «     родисить сын ярослав наречивать имя святослав     »
",0.9696817994117736,4,0.8846499614984886,0.9345013499259948,0.933176040649414,0.8588689565658569,0.9451745999999999,0.8333333333333334,0.0
60,святополк 1069 год отец посадить святополк полоцк место умерший мстислав 1071 год всеслав брячисло прежний князь полоцкий вернуть волость,святополк 1069 год отец посадить святополк полоцк место умирать мстислав,0.9515977501869202,4,0.7047702163458911,0.8922675848007202,0.828143835067749,0.8366122841835022,0.91488326,0.5555555555555556,0.25
61,владимир всеволод моном государственный деятель военачальник писатель мыслитель сохраняться печать владимир моном использовать также титул архонт весь земля русский манер византийский титулавладимир моном сын князь всеволод ярослав,владимир всеволод моном государственный деятель военачальник писатель мыслитель сохраняться печать владимир моном использовать также титул архонт весь земля русский манер византийский титул,0.9733271598815918,4,0.923176533442866,0.9597986936569214,0.909899353981018,0.9177561402320862,0.9557537,0.6666666666666666,1.0
62,ярополк владимир      —      сын владимир моном князь переяславский великий князь киевский 1132 распадаться единый древнерусский государствоярополк рождаться вероятный чернигов княжить отец владимир моном,ярополк владимир      —      сын владимир моном князь переяславский великий князь киевский 1132 распадаться единый древнерусский государство,0.9470769762992859,4,0.8182708737985485,0.9443012475967408,0.9253175258636476,0.929762601852417,0.9235783000000001,0.6923076923076923,0.5
63,всеволод ольгович всеволод старший сын князь олег святосол 1111 год вместе князь принимать участие поход половцев,всеволод ольгович всеволод старший сын князь олег святосол,0.9610811471939088,4,0.6942812389252003,0.8769978284835815,0.821142315864563,0.8009814620018005,0.9428988000000001,1.0,0.0
64,ростислав мстисол сын мстислав внук владимир моном мать     —      христина шведский дочь шведский король инга старшегоростислав хороший блюститель народный вечевой право,ростислав мстисол сын мстислав внук владимир моном мать     —      христина шведский дочь шведский король инга старший,0.962067484855652,4,0.7997365409980428,0.9478635787963868,0.8992758989334106,0.9363278150558472,0.94581115,0.8461538461538461,0.6666666666666666
65,глеб юрий      —      князь переяславский киевский сын юрий долгорукий брак дочь половецкий хан аеп брат андрей боголюбскоговпервые упоминаться летопись 1146 47 год год 24 февраль колтеск умирать брат курский князь иван,глеб юрий      —      князь переяславский киевский сын юрий долгорукий брак дочь половецкий хан аеп брат андрей боголюбскоговпервые упоминаться летопись 1146 47 год,0.9731881618499756,4,0.8612936651466774,0.9637908339500428,0.9307323098182678,0.9697237610816956,0.96567255,0.8571428571428571,0.0
66,роман ростисать 1151 год помогать изяслав мстисол отстаивать киев юрий долгорукий содействовать поражение последний река рута защищать чернигов следующий год помогать изяслав против святослав ольгович,роман ростисать 1151 год помогать изяслав мстисол отстаивать киев юрий долгорукий содействовать поражение последний река рута защищать чернигов,0.9711325764656068,4,0.8938528863549073,0.9589121341705322,0.9197407364845276,0.9454858303070068,0.9532934000000001,0.8,0.6666666666666666
67,рюрик ростиславичпосле смерть отец 1167 год рюрик оставаться княжить овруч вытребовать владение новый киевский князь свой двоюродный брат мстислав изясти конфликт киевский волость воспользоваться андрей боголюбский 1169 год взять киев свой брат глеб юрий,рюрик ростиславичпосле смерть отец 1167 год рюрик оставаться княжить овруч вытребовать владение новый киевский князь свой двоюродный брат мстислав изясть,0.9557345509529114,4,0.7862439941818928,0.9274792075157166,0.8851890563964844,0.9001663327217102,0.9431242,0.6428571428571429,0.7142857142857143
68,"ростислав рюрик происходить время пребывание      «     лучина     »      путь новгород смоленск сообщаться ипатьевский летопись сюжет 1173 год 1172 год      «     дасть отець лучина город родися     »
","ростислав рюрик происходить время пребывание      «     лучина     »      путь новгород смоленск сообщаться ипатьевский летопись сюжет 1173 год 1172 год      «
",0.9747009873390198,4,0.8759033591145252,0.9587674140930176,0.8914580345153809,0.949361264705658,0.960658,0.8,1.0
69,ярослав рождаться 8 февраль 1191г переяславль залесский 27 апрель 1194г,ярослав рождаться 8 февраль 1191г переяславль залесский,0.9574118852615356,4,0.7528824722046404,0.9445574283599854,0.9044126272201538,0.8813074827194214,0.9495365,1.0,0.3333333333333333
70,ростислав мстисол     —      занимать смоленский престол смерть мстислав давыд 1230 год 1232 год изгонять святослав мстисол приходить полоцкий войско,ростислав мстисол     —      занимать смоленский престол смерть мстислав давыд 1230 год,0.9595838785171508,4,0.7521019190733247,0.9273865222930908,0.8978065252304077,0.9440234899520874,0.9464846,0.625,0.4
71,даниил роман ефросинья анныпосле гибель отец 1205 год становиться галицкий князь вскоре лишаться престол 1215 год княжить волынить 1231 год завершать объединение волынский земля,даниил роман ефросинья анныпосле гибель отец 1205 год становиться галицкий князь вскоре лишаться престол,0.9661626815795898,4,0.7552743162962244,0.9256612658500672,0.8262186050415039,0.8989893198013306,0.9486935,0.75,0.42857142857142855
72,александр ярослав невский мстиславный торопецкий княжна дочь князь новгородский галицкий мстислав удатный мнение историк ю,александр ярослав невский мстиславный торопецкий княжна дочь князь новгородский галицкий мстислав удатный,0.9735932350158693,4,0.8855953323422059,0.9740324616432191,0.9537933468818665,0.8907247185707092,0.9562866,1.0,0.0
73,юрий сын великий князь владимирский всеволод юрий большой гнездо брак мария шварновный канонизировать русский православный церковь лик благоверный князь,юрий сын великий князь владимирский всеволод юрий большой гнездо брак мария шварновный,0.9653033614158628,4,0.7551233601107025,0.920532524585724,0.8396149277687073,0.8641530275344849,0.93022394,0.7,0.0
74,константин всеволод 1205 год находиться отец присутствовать представитель последний освящение церковь владимир участвовать 1198 год поход дон половцев конец 1190 х год недолго княжить переяславль южный,константин всеволод 1205 год находиться отец присутствовать представитель последний освящение церковь владимир участвовать 1198 год поход дон половцев,0.9719292521476746,4,0.8312816368436038,0.947166621685028,0.9168286919593812,0.945177972316742,0.9761752,0.5,0.6666666666666666
75,святослав всеволод февраль собор владимирский святыхв январь 1200 год назначать княжение новгород затем сменить старший брат константин 1205 год снова вернуться новгород 9 февраль 1208 год однако следующий зима святослав захватить приглашать княжение мстислав удатный новгородец освобождать поход владимирский войско глава старший всеволод торжок,святослав всеволод февраль собор владимирский святыхв январь 1200 год назначать княжение новгород затем сменить старший брат константин 1205 год снова вернуться новгород 9 февраль 1208 год,0.9573054313659668,4,0.8054154628272293,0.9369230270385742,0.9055657386779784,0.944071888923645,0.92678595,0.7777777777777778,0.75
76,василий ярослав младший сын ярослав всеволод великий князь киевский владимирскогораживаться город владимир,василий ярослав младший сын ярослав всеволод великий князь киевский владимирский,0.9794617295265198,4,0.7958372143441971,0.9739309549331664,0.9283855557441713,0.9257795810699464,0.92909753,1.0,0.0
77,андрей александр андрей городецкий род рюрик сын александр невский завещание отец получать удел выделять состав суздальский городецкий княжество который оставаться владение самый смерть,андрей александр андрей городецкий род рюрик сын александр невский,0.95513516664505,4,0.6854381552727192,0.8289971947669983,0.7117189168930054,0.8369501233100891,0.91651946,0.6,0.0
78,это статья тверская великий владимирский князь московский князь около год занимать владимирский престол сантиметр михаил ярослав хоробритмихаил ярослав,это статья тверская великий владимирский князь московский князь около год занимать владимирский престол сантиметр,0.9666951894760132,4,0.8385099483626813,0.8959030508995056,0.9004586338996887,0.8700848221778871,0.9549298,0.5714285714285714,1.0
79,юрий      —      московский князь 1303     —     1325 великий князь владимирский 1318     —     1322 князь новгородский 1322     —     1325старший сын московский князь даниил александр внук александр невский княжить переславль залесский 1303год     —      москва,юрий      —      московский князь 1303     —     1325 великий князь владимирский 1318     —     1322 князь новгородский 1322     —     1325старший сын московский князь даниил александр внук александр невский,0.9713828563690186,4,0.9030385169851538,0.984178066253662,0.9832886457443236,0.9921447038650512,0.9408358,0.7857142857142857,0.0
80,александр михайло убивать орда вместе сын федоромть 1318 год великий князь тверская михаил ярослав отправляться орда разделять свой вотчина александр старший брат дмитрий грозный око,александр михайло убивать орда вместе сын фёдор,0.9010351896286012,4,0.5811183494831806,0.7976193428039551,0.6726171374320984,0.6141518950462341,0.8607882,0.25,0.0
81,семён иван весь князь владимирский русь не желать наследник калить     —      симеон иван     —      предлагать хан выдавать ярлык великий княжение владимирский константин василий суздальский старший лествичный правупока симеон находиться орда москва вспыхивать крупный рознь боярин вызывать смерть московский тысяцкий протасий фёдор который тысяцкий даниил александр юрий иван даниил,семён иван весь князь владимирский русь не желать наследник калить     —      симеон иван     —      предлагать хан выдавать ярлык великий княжение владимирский константин василий суздальский старший лествичный право,0.9253256320953368,4,0.6862782337058677,0.9103562831878662,0.799551248550415,0.9068164825439452,0.9124601999999999,0.5882352941176471,0.3333333333333333
82,дмитрий иван сын князь иван ii красный жена княгиня александр ивановныть правление дмитрий московский княжество становиться главный центр объединение русский земля владимирский великий княжество становиться наследственный собственность московский князь хотя это из-под влияние выходить тверская смоленский княжество,дмитрий иван сын князь иван ii красный жена княгиня александр иван,0.9173265695571899,4,0.4675012792735651,0.808452308177948,0.5952720642089844,0.7291778922080994,0.8654951999999999,0.5333333333333333,0.0
83,василий i дмитрий      —      великий князь московский владимирский 1389 год старший сын дмитрий иван донский великий княгиня евдокия дочь великий князь нижегородский суздальский дмитрий константин женатый софья     —      единственный дочь великий князь литовский витовтарождаться день празднование память святой василий кесарийский получать имя честь дальнейший изображать свой печать,василий i дмитрий      —      великий князь московский владимирский 1389 год старший сын дмитрий иван донский великий княгиня евдокия дочь великий князь нижегородский суздальский дмитрий константин женатый софья     —      единственный дочь великий князь литовский витовт,0.9523110389709472,4,0.8060335918068505,0.9700447916984558,0.911111056804657,0.957712173461914,0.92496705,0.8823529411764706,1.0
84,юрий дмитрий юрий очень популярный удачливый полководец опытный дипломат также покровитель искусство литература женатый анастасий дочь великий князь смоленский юрий святосол,юрий дмитрий юрий очень популярный удачливый полководец опытный дипломат также покровитель искусство литература,0.9575620889663696,4,0.8780912472056415,0.8886765837669373,0.8208121657371521,0.8922912478446959,0.94974166,0.5555555555555556,0.0
85,состояниеотпатрулированадмитрий юрий шемякнуть      —      великий князь московский также князь углицкий князь галицкий сын великий князь московский юрий дмитрий княгиня анастасий юрий дочь последний великий князь смоленский юрий святосол главный участник междоусобный война четверть xv век 32 95 194 195 212 летопись дмитрий юрий упоминаться 1433 год 106 точный дата рождение неизвестный 106 литература встречаться указание разный год,состояниеотпатрулированадмитрий юрий шемякнуть      —      великий князь московский также князь углицкий князь галицкий сын великий князь московский юрий дмитрий княгиня анастасий юрий дочь последний великий князь смоленский юрий святосол главный участник междоусобный война четверть xv век 32 95 194 195 212 летопись дмитрий юрий упоминаться 1433 год 106,0.8950245380401611,4,0.911626711331776,0.9833827018737792,0.9620382189750672,0.9858554601669312,0.9795252000000001,1.0,1.0
86,иван иван молодая      —      удельный князь тверская сын наследник великий князь московский иван iii василий жена мария борис дочь великий князь тверская борис александр сестра править тверь михаил борис племянник михаил борис который не сын претендовать наследование великий княжество тверскогораживаться 15 февраль 1458 год,иван иван молодая      —      удельный князь тверская сын наследник великий князь московский иван iii василий жена мария борис дочь великий князь тверская борис александр сестра править тверь михаил борис племянник михаил борис который не сын претендовать наследование великий княжество тверская,0.981792449951172,4,0.9408134348988872,0.97808039188385,0.9648873805999756,0.96221524477005,0.9644424000000001,0.8947368421052632,0.5
87,василий iii иван прямая имя гавриил постриг варлаа      —      великий князь владимирский московский 1505     —     1533 государь весь русь сын иван iii великий софия палеолог отец иван iv грозный период правление продолжаться процесс собирание русский земля централизовать русский государство входить псков смоленск рязань,василий iii иван прямая имя гавриил постриг варлаа      —      великий князь владимирский московский 1505     —     1533 государь весь русь сын иван iii великий софия палеолог отец иван iv грозный,0.9451431035995485,4,0.7969961742765787,0.9537966251373292,0.8667427897453308,0.9537421464920044,0.938959,0.7368421052631579,0.0
88,фёдор i иван известный также имя феодора блаженный рождаться фёдор иван грозный повелеть построить церковь феодоровский монастырь город переславль залесский храм честь феодора стратилат становиться главный собор монастырь сохраняться настоящий время,фёдор i иван известный также имя феодора блаженный рождаться фёдор иван грозный повелеть построить церковь феодоровский монастырь город переславль залесский,0.9568347930908204,4,0.8283592701926445,0.9553585052490234,0.9163776636123656,0.900867998600006,0.9569441999999999,0.9166666666666666,1.0
89,ирина фёдор урождать годунов иночество александр      —      сестра борис годунов супруг царь фёдор і иоанн номинальный правительница русский престол смерть фёдор і иоанн избрание царь борис годунов 16 январь 21 февраль 1598 годао дата место рождение сведение взять царский палата возраст семь год воспитываться брак,ирина фёдор урождать годунов иночество александр      —      сестра борис годунов супруг царь фёдор і иоанн номинальный правительница русский престол смерть фёдор і иоанн избрание царь борис годунов 16 январь 21 февраль 1598 годао дата место рождение сведение,0.9471135139465332,4,0.919400000585118,0.9890071153640748,0.9330562949180604,0.9788491129875184,0.98040366,1.0,0.8333333333333334
90,"борис фёдор годунов государев родословец составлять около 1555 год дмитрий зерно      «     сын иван констянтина шея бездетный дмитрей иван дмитрей ребёнок фёдор сабур данило подольский бездетный иван годун     »
",борис фёдор годунов государев родословец составлять около 1555 год дмитрий зерно      «     сын иван констянтина шея бездетный дмитрей,0.93230140209198,4,0.8394206525612082,0.9587395191192628,0.8751921057701111,0.9036244750022888,0.9277687,0.6666666666666666,1.0
91,фёдор ii борис сф,фёдор ii борис,0.9272208213806152,4,0.7684598712507487,0.9011635780334472,0.888052225112915,0.7689492106437683,0.95295936,1.0,0.0
92,василий иван шуйский низложение жить плена поляковпоследний представитель род рюрик российский престол,василий иван шуйский низложение жить плена поляк,0.9515998363494872,4,0.6883373950135557,0.8870300650596619,0.7184007167816162,0.7972276210784912,0.93440914,0.6,0.5
93,князь дмитрий тимофей трубецкой шенкурский державецвместо дмитрий пожарский кузьма минин руководить освобождение поляков столица причём время изгнание поляк избрание михаил фёдор избирать правитель государство свой деятельность получать титул      «     спаситель отечество     »      претендент царский престол земский собор 1613 год,князь дмитрий тимофей трубецкой шенкурский державецвместо дмитрий пожарский кузьма минин руководить освобождение поляков столица причём время изгнание поляк избрание михаил фёдор избирать правитель государство,0.9683836102485656,4,0.8201212016322401,0.94533109664917,0.84763103723526,0.8249712586402893,0.95312834,0.7857142857142857,0.8
94,михаил фёдор 1613годарод роман принадлежать число древний семья московский боярство известный летопись представитель род несколько род     —      андрей иван иметь прозвище кобыла 1347 год находиться служба великий владимирский московский князь симеон иван гордый,михаил фёдор 1613годарод роман принадлежать число древний семья московский боярство,0.9411737322807312,4,0.5902764501879479,0.8513931632041931,0.713557243347168,0.6842588782310486,0.91758955,0.4166666666666667,0.5
95,патриарх филарет разрядный книга свидетельствовать февраль 1585 год будущий патриарх участник приём дворец литовский посол левый сапегий следующий год иметь чин боярин исполнять обязанность нижегородский наместник 1593     —     1594 год фёдор никита упоминаться псковский наместник,патриарх филарет разрядный книга свидетельствовать февраль 1585 год будущий патриарх участник приём дворец литовский посол левый сапегий следующий год иметь чин боярин исполнять обязанность нижегородский наместник,0.9755014181137084,4,0.9057893951676298,0.93572735786438,0.9451761841773988,0.8934176564216614,0.968527,0.625,0.5555555555555556
96,фёдор iii алексей фёдор алексей сын царь алексей михайло царица мария милославский крестить имя святой феодора стратилат март 1669 год умирать мать,фёдор iii алексей фёдор алексей сын царь алексей михайло царица мария милославский крестить имя святой феодора стратилат,0.9752640724182128,4,0.9014577550908894,0.9527937769889832,0.9118594527244568,0.9077164530754088,0.9704258,1.0,0.0
97,иоанн      —      русский царь 1682     —     1696 год династия роман сын царь алексей михайло тихий царица мария илья милославский старший единокровный брат соправитель пётр i,иоанн      —      русский царь 1682     —     1696 год династия роман сын царь алексей михайло тихий царица мария илья милославский,0.9819285869598388,4,0.8864610435845709,0.96215158700943,0.9459685683250428,0.9273982048034668,0.9652296999999999,0.8461538461538461,0.5
98,анна иоанн 1710 год выдавать замуж герцог курляндский фридрих вильгельм овдоветь 25 месяц свадьба анна отправлять пётр i курляндия смерть пётр ii приглашать 1730 год российский престол верховный тайный совет монарх полномочие ограниченный польза аристократ     — «     верховникать     »      поддержка дворянин восстанавливать абсолютизм распускать верховный тайный совет,анна иоанн 1710 год выдавать замуж герцог курляндский фридрих вильгельм овдоветь 25 месяц свадьба анна отправлять пётр i курляндия,0.921886384487152,4,0.63022739944852,0.8662539124488831,0.6664323210716248,0.8590492606163025,0.89005566,0.4615384615384616,0.625
99,иван vi      —      российский император брауншвейгский ветвь династия роман царствовать октябрь 1740 ноябрь 1741 год правнук иван v,иван vi      —      российский император брауншвейгский ветвь династия роман царствовать октябрь 1740 ноябрь 1741 год,0.9760849475860596,4,0.9479578280579511,0.967556655406952,0.9853125810623168,0.969967007637024,0.9445322,0.7142857142857143,0.8
100,состояниеотпатрулированаелизавета пётр младший дочь пётр i екатерина i рожать год вступление брак руководить страна время главный европейский конфликт свой время война австрийский наследство семилетний война время правление обследовать заселять земля сибирь,состояниеотпатрулированаелизавета пётр младший дочь пётр i екатерина i рожать год вступление брак руководить страна время главный европейский конфликт свой время война австрийский наследство семилетний война,0.9796849489212036,4,0.9133671975265646,0.9603784084320068,0.9278523921966552,0.9716055989265442,0.9493027,0.8888888888888888,1.0
101,состояниеотпатрулированапетра iii фёдор      —      император всероссийский 1762 представитель гольштейн готторп романовский династия российский престол c 1745 год     —      владетельный герцог гольштейн готторпский внук пётр i     —      сын дочь анна карл фридрих гольштейн готторпский,состояниеотпатрулированапетра iii фёдор      —      император всероссийский 1762 представитель гольштейн готторп романовский династия российский престол c 1745 год     —      владетельный герцог гольштейн готторпский,0.9738973379135132,4,0.8956682116255246,0.958664059638977,0.8816953897476196,0.9195358753204346,0.96926945,0.5714285714285714,0.8333333333333334
102,георгий евгений левый старший брат алексей 1896 год возглавлять московский училище живопись брат владимир руководить 1901 год московский главный архив мид,георгий евгений левый старший брат алексей 1896 год возглавлять московский училище живопись,0.9601020216941832,4,0.8128190152377147,0.926628351211548,0.8705450892448425,0.8031616806983948,0.9434456,0.75,0.75
103,александр фёдор керенский 1917 год свергать временный правительство безуспешный попытка вернуть власть слагать весь полномочие июнь 1918 год      —      эмиграциис отцовский сторона предок александр керенский происходить среда провинциальный духовенство,александр фёдор керенский 1917 год свергать временный правительство безуспешный попытка вернуть власть слагать весь полномочие июнь 1918 год      —      эмиграция,0.9394524097442628,4,0.803259653110786,0.9246939420700072,0.8836143612861633,0.9314695596694946,0.93763494,1.0,0.8
104,левый борис каменеть 1922 год     —      заместитель председатель снк сто смерть ленин     —      председатель сто январь 1926 год член цк 1917     —     1927 год член политбюро цк 1919     —     1926 год затем кандидат член политбюро член цик председатель вцик ссср,левый борис каменеть 1922 год     —      заместитель председатель снк сто смерть ленин     —      председатель сто январь 1926 год член цк 1917     —     1927 год член политбюро цк 1919     —     1926 год затем кандидат член политбюро,0.980067253112793,4,0.9625477221466308,0.9872658252716064,0.9674158096313475,0.9811558723449708,0.96650237,0.7777777777777778,1.0
105,яков михайло свердлов партийный псевдоним андрей андрей уральский товарищ андрей макс махровый михаил пермяк михаил смирнов др прима,яков михайло свердлов партийный псевдоним андрей андрей уральский товарищ андрей макс махровый михаил пермяк михаил смирнов др,0.9817711114883424,4,0.9724106148315952,0.9893555641174316,0.99800306558609,0.9906561970710754,0.98760957,1.0,1.0
106,состояниеотпатрулированаиосиф виссарион сталин      —      российский революционер советский политический государственный военный партийный деятель 21 январь 1924 5 март 1953     —      руководитель ссср маршал советский союз генералиссимус советский союз,состояниеотпатрулированаиосиф виссарион сталин      —      российский революционер советский политический государственный военный партийный деятель 21 январь 1924 5 март 1953     —      руководитель ссср,0.9655113220214844,4,0.8191955118943843,0.9717450737953186,0.9359391331672668,0.965867817401886,0.9653076999999999,0.75,1.0
107,"«     большой российский энциклопедия     » —      российский универсальный энциклопедия русский язык издание состоять 35 нумеровать      «     россия     »      содержимый 80 тысяча статья энциклопедия издаваться 2004 2017 год научный издательство      «     большой российский энциклопедия     »
",«     большой российский энциклопедия     » —      российский универсальный энциклопедия русский язык издание состоять 35 нумеровать      «     россия     »      содержимый 80 тысяча статья,0.943780243396759,4,0.8835527272408734,0.9228976964950562,0.8985170125961304,0.916937530040741,0.91638446,1.0,0.6666666666666666
108,великий княжество владимирский 1157год      —      суздальский княжество     —      русский княжество xii     —     xivвек становиться ядро современный российский государствавый узкий смысл     —      территория который лично владеть великий князь владимирский широкий смысл     —      территория весь княжество выделяться владимирский зависимый владимирский князь середина xiii век сюзеренитет великий князь владимирский признавать также новгородский небольшой перерыв псковский республика,середина xiii век сюзеренитет великий князь владимирский признавать также новгородский небольшой перерыв псковский республика,0.9466265439987184,3,0.5325846423767759,0.8105464577674866,0.7332060933113098,0.8365813493728638,0.8894780999999999,0.4,0.25
109,новгородский республика      —      севернорусский средневековый государство существовать 1136 год 1478 год период большой расцвет кроме новгородский земля узкий смысл включать также территория балтийский мор запад уральский гора восток белый мор север верховье волга западный двина юг находиться 1245 год сюзеренитет великий князь владимирский титул который xiv век становиться наследовать исключительно московский князь новгородский республика 1478 год завоёвывать иван iii полностью входить состав централизовать русский государство,находиться 1245 год сюзеренитет великий князь владимирский титул который xiv век становиться наследовать исключительно московский князь новгородский республика 1478 год завоёвывать иван iii полностью входить состав централизовать русский государство,0.9311528205871582,3,0.670132714227136,0.8875729441642761,0.784585177898407,0.9298731088638306,0.8988375,0.4,0.7272727272727273
110,великий княжество литовский     —      восточноевропейский государство существовать середина xiii век 1795 год территория современный белоруссия обширный земля русь попадать власть великий княжество литовский составлять львиный доля территория именоваться литовский русьюс 1385 год находиться личный уния королевство польский 1569 год     —      сеймовый люблинский уния состав федеративный речь посполивать,1385 год находиться личный уния королевство польский 1569 год     —      сеймовый люблинский уния состав федеративный речь посполивать,0.9183179140090942,3,0.6122557170378176,0.8432353138923645,0.6098315119743347,0.8644586801528931,0.93233883,0.3,0.4444444444444444
111,великий княжество московский     —      средневековый русский княжество существовать 1263 1478 год первоначально удел великий княжество владимирский соперничать удельный княжество великокняжеский ярлык выдавать ордынский хан возвышение москва укрепление авторитет русь способствовать перенос кафедра киевский митрополит пётр владимир москва 1325 год,возвышение москва укрепление авторитет русь способствовать перенос кафедра киевский митрополит пётр владимир москва 1325 год,0.9091284275054932,3,0.6232405665254956,0.8476938605308533,0.7302844524383545,0.7957435250282288,0.8967296,0.4545454545454545,0.375
113,святослав ярослав крещение николай год     : «     родисить сын ярослав наречивать имя святослав     »      1054 год ярослав поделить русь сын,1054 год ярослав поделить русь сын,0.9483648538589478,3,0.6384051698469055,0.8027820587158203,0.7011734843254089,0.8190081715583801,0.9076571,0.5,0.6666666666666666
114,святополк 1069 год отец посадить святополк полоцк место умерший мстислав 1071 год всеслав брячисло прежний князь полоцкий вернуть волость,1071 год всеслав брячисло прежний князь полоцкий вернуть волость,0.9367797374725342,3,0.6401744315019262,0.8761037588119507,0.7451725602149963,0.8845173120498657,0.9166564,0.4444444444444444,0.5
115,владимир всеволод моном государственный деятель военачальник писатель мыслитель сохраняться печать владимир моном использовать также титул архонт весь земля русский манер византийский титулавладимир моном сын князь всеволод ярослав,владимир моном сын князь всеволод ярослав,0.9025723934173584,3,0.6067266327930739,0.8227107524871826,0.6138918399810791,0.6695663332939148,0.88289964,0.4166666666666667,0.0
116,ярополк владимир      —      сын владимир моном князь переяславский великий князь киевский 1132 распадаться единый древнерусский государствоярополк рождаться вероятный чернигов княжить отец владимир моном,ярополк рождаться вероятный чернигов княжить отец владимир моном,0.924312710762024,3,0.7002466067145534,0.8412006497383118,0.5157674551010132,0.6614629626274109,0.9053949,0.4615384615384616,0.0
117,всеволод ольгович всеволод старший сын князь олег святосол 1111 год вместе князь принимать участие поход половцев,1111 год вместе князь принимать участие поход половцев,0.9600048065185548,3,0.7387622373032022,0.7746534943580627,0.8195433020591736,0.8129488229751587,0.94528586,0.2,0.5
118,ростислав мстисол сын мстислав внук владимир моном мать     —      христина шведский дочь шведский король инга старшегоростислав хороший блюститель народный вечевой право,ростислав хороший блюститель народный вечевой право,0.9253881573677064,3,0.5643110320839745,0.7361560463905334,0.5273578763008118,0.6366263628005981,0.90517443,0.15384615384615385,0.0
119,глеб юрий      —      князь переяславский киевский сын юрий долгорукий брак дочь половецкий хан аеп брат андрей боголюбскоговпервые упоминаться летопись 1146 47 год год 24 февраль колтеск умирать брат курский князь иван,год 24 февраль колтеск умирать брат курский князь иван,0.9366945028305054,3,0.5768841113440404,0.797415018081665,0.6598407626152039,0.8287488222122192,0.90245724,0.21428571428571427,1.0
120,роман ростисать 1151 год помогать изяслав мстисол отстаивать киев юрий долгорукий содействовать поражение последний река рута защищать чернигов следующий год помогать изяслав против святослав ольгович,следующий год помогать изяслав против святослав ольгович,0.8975269198417664,3,0.6528555697862951,0.7624146342277527,0.6930574178695679,0.6913602352142334,0.88186765,0.3,0.0
121,рюрик ростиславичпосле смерть отец 1167 год рюрик оставаться княжить овруч вытребовать владение новый киевский князь свой двоюродный брат мстислав изясти конфликт киевский волость воспользоваться андрей боголюбский 1169 год взять киев свой брат глеб юрий,конфликт киевский волость воспользоваться андрей боголюбский 1169 год взять киев свой брат глеб юрий,0.9299882650375366,3,0.6886804383995928,0.8675664067268372,0.8141417503356934,0.8629463911056519,0.89623845,0.5,0.42857142857142855
122,"ростислав рюрик происходить время пребывание      «     лучина     »      путь новгород смоленск сообщаться ипатьевский летопись сюжет 1173 год 1172 год      «     дасть отець лучина город родися     »
","дасть отець лучина город родися     »
",0.8805865645408629,3,0.5912045660518311,0.6703442335128784,0.4938182830810547,0.4239484071731568,0.8600620999999999,0.2,0.0
123,ярослав рождаться 8 февраль 1191г переяславль залесский 27 апрель 1194г,27 апрель 1194г,0.8609453439712524,3,0.6581549840630463,0.715381920337677,0.4007150232791901,0.8326640725135803,0.86964905,0.0,0.3333333333333333
124,ростислав мстисол     —      занимать смоленский престол смерть мстислав давыд 1230 год 1232 год изгонять святослав мстисол приходить полоцкий войско,1232 год изгонять святослав мстисол приходить полоцкий войско,0.9439682960510254,3,0.7484224112500617,0.8631492853164673,0.8001282215118408,0.906675100326538,0.894122,0.5,0.2
125,даниил роман ефросинья анныпосле гибель отец 1205 год становиться галицкий князь вскоре лишаться престол 1215 год княжить волынить 1231 год завершать объединение волынский земля,1215 год княжить волынить 1231 год завершать объединение волынский земля,0.9467509984970092,3,0.6729372246838249,0.8169585466384888,0.6946106553077698,0.9363448619842528,0.9217108,0.25,0.5714285714285714
